Player Name,Player ID,Team,Overall Grade,Solo Tackles,Assists,Forced Fumbles,Sacks,Interceptions,Offense Snaps Played,Penalties,Sacks Allowed,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Yards Per Reception,Carries,Rushing Yards,Rushing Touchdowns,Yards Per Attempt,Fumbles,Dropbacks,Attempts,Passing Yards,Passing Touchdowns,Punts,Punt Gross Avg.,Long,Pinned Inside the 20,Kickoffs,FG Attempted,FG Made,50+ FG Attempted,50+ FG Made,PAT Attempted,PAT Made
Damon Arnette,28080,KC,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamey Mosley,28100,NYJ,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven Gonzalez,28270,BUF,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Bates,28300,BUF,75.0,,,,,,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Windsor,28310,IND,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simmie Cobbs,28580,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taryn Christion,28670,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Cooper,28870,TB,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Jackson,28990,BLT,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Shurmur,29110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brady Aiello,28150,CLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Jones,29050,LV,46.6,14.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Dillard,29250,TEN,52.3,,,,,,452.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Crawford,29310,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djuan Hines,27390,KC,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randin Crecelius,29930,BLT,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Myles Adams,28430,SEA,66.8,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaelon Acklin,31840,BLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Sharga,32630,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Bass,33010,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,23.0,18.0,6.0,4.0,35.0,34.0
Lukas Denis,33180,ATL,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnathon Johnson,33340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damion Jeanpiere,33350,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cam Gill,33560,TB,74.3,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nasir Adderley,33880,LAC,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelvin Mcknight,34050,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micah Simon,34130,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tenny Adewusi,34280,NYG,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donald Rutledge,34540,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ross Matiscik,34710,JAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodney Anderson,35170,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dana Levine,35250,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Rosen,35460,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Houston,35810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Thompson,36240,SF,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Phillips,36340,NO,45.4,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bobby Evans,36800,JAX,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Kamaal Seymour,37020,NYG,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Micah Dew Treadway,37050,HST,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonah Jackson,37070,DET,59.3,,,,,,462.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Clark,38320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron Goode,38410,MIA,57.6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marquise Copeland,38540,LA,62.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchell Fraboni,38930,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Moore,39090,BLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dandre Walker,39140,SEA,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chase Middleton,39380,ATL,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corliss Waitman,39620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alize Mack,39770,TEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tre Odoms Dukes,39900,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Layne,40160,CAR,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaun Beyer,40860,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Cutting,41350,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Will Fries,41530,IND,66.0,,,,,,802.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Sam Schlueter,41640,MIN,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Kellen Diesch,41750,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Donnell Greene,41770,JAX,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Kylen Granson,40630,IND,56.6,,,,,,,,,31.0,20.0,247.0,1.0,12.4,1.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,
Garrett Walston,42000,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irv Smith,42060,CIN,43.0,,,,,,,,,23.0,16.0,96.0,1.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Ian Thomas,42130,CAR,58.3,,,,,,,,,6.0,4.0,51.0,0.0,12.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Ed Oliver,42200,BUF,67.7,26.0,4.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Moore,42400,BLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raleigh Texada,42440,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryson Young,42790,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigel Warrior,42930,SEA,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Brannon,43000,CIN,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mack Wilson,43190,,82.0,15.0,9.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Bachie,43250,CIN,72.7,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samson Nacua,43380,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Niemann,43500,LAC,68.3,11.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Kwenkeu,43510,MIN,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sam Franklin,43580,CAR,54.5,14.0,5.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerome Johnson,43560,MIA,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marlon Character,43550,KC,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joel Dublanko,43990,SEA,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eddy Pineiro,44140,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,22.0,19.0,6.0,4.0,17.0,16.0
Rodarius Williams,44160,TB,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boogie Basham,44320,NYG,51.2,6.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elijah Riley,44440,,73.6,3.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dj Wonnum,44550,MIN,61.6,24.0,16.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Heflin,44570,NO,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Fatu,44610,DET,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve Wirtel,44700,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quinn Nordin,44650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prince Tega Wanogho,44820,KC,60.6,,,,,,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Olamide Zaccheaus,44920,PHI,51.1,,,,,,,,,13.0,7.0,116.0,2.0,16.6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Leon Jacobs,44980,JAX,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sua Opeta,45110,PHI,50.5,,,,,,346.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Rico Bussey,45380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jc Hassenauer,45600,NYG,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Jones,45670,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luke Mcnitt,45660,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryquell Armstead,45810,JAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lj Scott,45940,CLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marquis Young,45950,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nathan Cottrell,45980,JAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Javon Patterson,46040,DEN,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Kelly,46090,CLV,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Will Hernandez,46180,,68.0,,,,,,827.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Corbett,46290,CAR,49.4,,,,,,257.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Coyle,46300,IND,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Evans,46350,PHI,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bentley Spain,46370,KC,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Roubbens Joseph,46330,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Trey Adams,46310,BUF,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Mcgough,46420,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Streveler,46440,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kurt Benkert,46540,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dane Evans,46560,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tony Adams,46610,MIA,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Quinton Flowers,46580,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blake Camper,46700,LAC,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Lukayus Mcneil,46840,SEA,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Riley Mayfield,46910,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zachary Crabtree,46920,LAC,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Chauncey Briggs,46940,LV,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Will Richardson,46980,JAX,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Gerhard De Beer,46960,GB,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
At Hall,47000,TEN,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Akins,47050,CLV,51.2,,,,,,,,,10.0,7.0,51.0,0.0,7.3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Hale Hentges,47150,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nate Iese,47210,CLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Hoppes,47430,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrett Johnson,47450,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keenen Brown,47580,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darren Andrews,47630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teo Redding,47790,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalen Harvey,47780,SEA,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denzel Mims,47800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Blake,47900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parris Campbell,47940,NYG,51.4,,,,,,,,,27.0,20.0,104.0,0.0,5.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Deante Burton,47970,TEN,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trenton Irwin,48080,CIN,57.7,,,,,,,,,24.0,18.0,241.0,1.0,13.4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Caleb Scott,48100,TEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanley Morgan,48110,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Chapman,48120,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Miller,48160,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Foster,48230,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cedrick Wilson,48170,MIA,63.7,,,,,,,,,19.0,12.0,171.0,2.0,14.3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Devonte Dedmon,48210,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalyn Holmes,48400,NYJ,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carl Granderson,48500,NO,78.5,37.0,15.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jojo Wicker,48510,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harold Landry,48600,TEN,60.5,29.0,15.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harrison Phillips,48690,MIN,64.4,48.0,13.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Williams,48620,JAX,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyrique Jarrett,48790,DEN,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Dogbe,48850,MIN,31.8,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Jones,48940,CHI,50.0,20.0,16.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dallin Leavitt,49120,DEN,65.4,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Gray,49250,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Liddell,49150,TB,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elijah Campbell,49190,MIA,54.2,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Troy Apke,49260,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaire Alexander,49350,GB,65.6,19.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montre Hartage,49390,NYG,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marquez Sanford,49460,JAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph Putu,49500,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Gray,49450,NYG,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Williamson,49490,TEN,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashtyn Davis,49560,NYJ,60.2,7.0,5.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curtis Akins,49760,CIN,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Connelly,49840,NO,60.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ej Ejiya,49870,BLT,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kendrick Norton,49940,MIA,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nathan Bazata,49890,TB,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Nnadi,49970,KC,35.8,13.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mckay Murphy,49990,LA,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ogbo Okoronkwo,50130,CLV,66.3,19.0,6.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Sweat,50120,PHI,72.1,17.0,8.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randy Allen,50150,BLT,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tashawn Bower,50170,NYG,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tre Herndon,50380,JAX,66.7,33.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiante Anderson,50300,CAR,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porter Gustin,50290,MIA,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryon Fields,50420,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Bell,50330,BUF,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tino Ellis,50390,MIA,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Robinson,50370,NYG,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natrell Jamerson,50440,LV,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmanuel Moseley,50430,DET,60.6,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarvarus Mcfadden,50450,DET,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herb Miller,50480,BUF,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kamrin Moore,50460,NYG,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manny Patterson,50560,KC,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josey Jewell,50720,DEN,71.4,45.0,22.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Calitro,50640,LV,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willie Harvey,50780,CLV,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulysees Gilbert,50810,TB,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leighton Vander Esch,50950,DAL,65.5,22.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyles Morgan,50920,TEN,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Walton,50900,NO,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pj Davis,50910,JAX,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maurice Smith,51190,TEN,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven Parker,51220,SEA,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jt Ibe,51340,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zedrick Woods,51380,JAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jojo Mcintosh,51430,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabriel Mass,51590,CAR,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elijah Zeise,51580,LAC,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manny Abad,51670,TEN,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marvin Bracy Williams,51840,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willie Mays,51980,LA,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neil Pauu,52010,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khyiris Tonga,52000,MIN,52.3,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren Jackson,52050,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Hodgins,52130,NYG,52.7,,,,,,,,,24.0,15.0,154.0,2.0,10.3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Tre Walker,52260,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulson Adebo,52280,NO,85.5,38.0,8.0,2.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drew Dalman,52270,ATL,84.7,,,,,,820.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Carrington Valentine,53750,GB,64.6,23.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarron Jackson,54410,PHI,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Troy Brown,55050,NYG,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wilson Huber,55090,MIN,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boye Mafe,55220,SEA,75.6,26.0,3.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roger Carter,55200,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabe Davis,55410,BUF,67.7,,,,,,,,,64.0,39.0,595.0,6.0,15.3,1.0,-2.0,0.0,-2.0,,,,,,,,,,,,,,,,
Sage Surratt,55450,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lamont Wade,55690,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jontre Kirklin,55630,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cj Coldon,55750,MIN,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kamren Curl,55800,,70.6,74.0,18.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryan Cook,55940,KC,65.2,30.0,8.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Lecounte,55910,TB,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raheem Layne,55960,LAC,61.5,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shabari Davis,56170,JAX,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elijah Molden,56290,TEN,50.2,32.0,18.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Perryman,56240,LV,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bj Thompson,56330,KC,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Johnson,56460,PHI,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamal Woods,56640,MIA,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
